llm,domain,speech_complexity,simulation_id,task_id,trial,duration_seconds,num_ticks,termination_reason,success
openai:gpt-realtime-2025-08-28,telecom,control,dd7d5b53-6c04-4d8d-b72f-e7d5dddb643a,[mms_issue]bad_network_preference|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:None],0,528.9883490840439,1667,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,b9950233-e245-4f6b-98e1-b3fefcacb355,[mms_issue]airplane_mode_on|bad_network_preference|data_usage_exceeded[PERSONA:None],0,446.85607399989385,1436,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,83598cee-75e6-411f-b8d6-c150fb43f0c9,[mms_issue]break_apn_mms_setting|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],0,670.762653541984,2105,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,4e9dd82d-704e-4460-84ed-87e1ee04e3b1,[mms_issue]airplane_mode_on|break_app_both_permissions[PERSONA:Hard],0,774.9794432079652,2396,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,9d9033cb-dc62-42f1-9be6-8f22f8578e7e,[mms_issue]break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],0,993.2125244580675,2975,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,6bc25633-18b9-4984-8521-a8bbf65d23c3,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0,660.2534696250223,2114,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,e8eda3b3-9dbc-4614-afd4-314f7fddbe61,[mms_issue]bad_network_preference|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],0,85.06995270808693,293,too_many_errors,False
openai:gpt-realtime-2025-08-28,telecom,control,8645f076-904a-42b6-b355-b540d1854d95,[mms_issue]bad_network_preference|break_app_sms_permission|user_abroad_roaming_disabled_on[PERSONA:Hard],0,1008.2358092920622,3001,max_steps,False
openai:gpt-realtime-2025-08-28,telecom,control,265064de-d5ec-4b15-bbc9-1de1440f63f1,[mms_issue]bad_wifi_calling|break_apn_mms_setting|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:None],0,409.45930087496527,1291,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,30f4e3f4-992e-428f-97d8-7122b9f2ffd8,[mms_issue]break_app_sms_permission|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0,471.52354854205623,1512,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,65bcd14d-9bf2-4246-896e-ce2302554634,[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],0,71.22989016689826,248,too_many_errors,False
openai:gpt-realtime-2025-08-28,telecom,control,90bc6e17-e104-4b8b-a080-cefc3bc022e2,[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Easy],0,718.2019797500689,2144,too_many_errors,False
openai:gpt-realtime-2025-08-28,telecom,control,9d2ce6f6-fd08-4783-a0da-e4d58804918c,[mms_issue]break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],0,995.7861869579647,3001,max_steps,False
openai:gpt-realtime-2025-08-28,telecom,control,68708590-6c19-45f2-a703-06ad584923cb,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],0,908.290440624929,2715,user_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,b80a67d5-28cb-45a0-acb5-a11329435df2,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],0,607.4928797499742,1766,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,e250f49b-c891-479a-bba1-9b078cfb6fca,[mms_issue]bad_wifi_calling|break_apn_mms_setting|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],0,101.40029987506568,233,too_many_errors,False
openai:gpt-realtime-2025-08-28,telecom,control,6309ca52-23af-4f55-81ba-c6539bcc831e,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],0,598.5201439580414,1665,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,9760fc2b-f5f0-4ba3-a128-a1050548a095,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],0,972.6157248329837,2832,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,740d3f0e-e9c9-44e7-b543-7ee6ba607227,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],0,727.2996545409551,2150,too_many_errors,False
openai:gpt-realtime-2025-08-28,telecom,control,4ac5e6f3-239b-4c7a-8c69-369c29f902d6,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0,713.1646518750349,2123,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,0c2f5607-e206-45db-9030-6cfca4a5c46b,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],0,850.8824321660213,2525,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,f7a04373-f27d-4794-8632-0fb1fbe0f0f9,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],0,714.4990804159315,2114,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,84402b1c-76cd-4a49-ba9c-3a9a36c5f6aa,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_usage_exceeded[PERSONA:Hard],0,703.6282356670126,2103,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,0f21c248-a91c-4fb9-bcc6-5f83d19f6ef9,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],0,720.3853592500091,2195,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,464d7881-f597-456a-a800-6cb83fe0efad,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],0,1000.771998167038,2992,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,658dab6c-a6da-4b65-b8be-41bc13308064,[mms_issue]bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:Easy],0,658.224798124982,1904,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,2f4e52fd-2b4c-405b-b864-2f2d6e8bde0d,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_storage_permission[PERSONA:None],0,69.58345166698564,194,too_many_errors,False
openai:gpt-realtime-2025-08-28,telecom,control,15e1ca3e-d591-450b-9898-e653daf38177,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],0,859.9280366670573,2433,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,3e7ba986-db06-4e41-9c49-85b5d092a71c,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:Easy],0,863.1785140829161,2491,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,0660708b-98fb-4eee-9861-a6c5feb82665,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],0,761.7422703339253,2180,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,f315b7e0-a6e9-4c69-84f9-c192d3ca8ee1,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],0,803.3170992080122,2328,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,0c9ec342-de2e-4380-a7ed-e168b0681988,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],0,966.331359667005,2735,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,9adaf97f-0992-4a6f-9491-5e2f3153a379,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],0,760.2599767500069,2131,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,38c0de91-b2b0-449e-9406-ad5098f8ca43,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],0,371.80402887496166,1170,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,827a9527-a091-4522-b85d-738bbd92750e,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],0,672.3532947089989,1961,agent_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,d362e97a-a96f-43b3-8c9b-2f05d7cb6b44,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],0,662.1315027920064,2143,too_many_errors,False
openai:gpt-realtime-2025-08-28,telecom,control,a94d6f12-409b-47f5-a91f-e6f34af481b7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],0,578.8539428330259,2215,user_stop,False
openai:gpt-realtime-2025-08-28,telecom,control,9768d75d-928f-45ef-b321-47b0762af291,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],0,676.3543587920722,2605,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,d7f660be-4b6c-4f2c-99a2-6a41b87fc595,[mobile_data_issue]data_saver_mode_on|user_abroad_roaming_enabled_off[PERSONA:Easy],0,96.59546466590837,326,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,303f3a7b-412e-4bfd-81c7-b1982b390eb1,[mobile_data_issue]data_saver_mode_on|data_usage_exceeded[PERSONA:Easy],0,150.33341037505306,503,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,43eb2cdd-4105-4dc3-a8fc-296a6d4e3ecb,[mobile_data_issue]data_mode_off|data_usage_exceeded[PERSONA:None],0,173.81562366697472,614,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,3cf1c87d-c29e-46cf-97b5-45cd06f61d26,[mobile_data_issue]airplane_mode_on|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],0,186.29747129196767,664,too_many_errors,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,98cb6005-08a0-45ca-869d-e5f2d0e69a5a,[mobile_data_issue]airplane_mode_on|bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Easy],0,224.6950686670607,767,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,5c66d633-6322-437b-81eb-d2f51026a345,[mobile_data_issue]data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0,274.0745832079556,955,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,a120d2b9-ea45-431c-af49-b8daf59088f8,[mobile_data_issue]airplane_mode_on|user_abroad_roaming_enabled_off[PERSONA:None],0,271.3462990419939,916,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,36a54cb8-30a9-4025-8f14-0946f519ae6a,[mobile_data_issue]bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Hard],0,293.1241006250493,1026,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,a1f8534f-734d-4339-bf3e-00b53bcb902f,[mobile_data_issue]airplane_mode_on|bad_network_preference[PERSONA:Hard],0,297.95918691693805,1055,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,29440a0b-c538-46ed-8b2a-acc820c47636,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_enabled_off[PERSONA:Easy],0,163.4712220840156,557,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,64de13bc-3299-465f-bb3d-595d4303a27c,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_on[PERSONA:None],0,116.25066700007301,398,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,3dbceac1-9abe-4868-8d3e-a17bc6f817a4,[mobile_data_issue]airplane_mode_on|data_mode_off[PERSONA:None],0,190.72782262496185,621,user_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,44a24eb4-ea52-4307-a407-7784f65ab7f9,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_off[PERSONA:Hard],0,144.42374183307402,497,user_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,f65d8943-79ad-466a-bf76-b4958708bf95,[mobile_data_issue]bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],0,252.52844891604036,846,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,f694d91e-328e-41ca-9dd1-835c5fda564e,[mobile_data_issue]data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],0,292.99457829107996,952,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,9afc4e8b-4716-45e7-a337-2105d0be684a,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0,197.9372260000091,673,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,fb6aa087-d4a7-404a-88d0-d41d93d21cc9,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],0,210.478770500049,710,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,0bf15426-a620-4cde-94fa-5bc1b4093b93,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_saver_mode_on[PERSONA:Hard],0,220.18468779197428,728,too_many_errors,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,5cd287a5-461d-4dab-a5fe-52378d86eb4e,[mobile_data_issue]bad_network_preference|bad_vpn|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0,290.21244691696484,953,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,e69f145c-249f-4fc3-9525-5ced201f6b2b,[mobile_data_issue]airplane_mode_on|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],0,248.91060424991883,827,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,ea685eb9-aebf-4a0f-9459-da1674e93cee,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:Easy],0,159.66281208302826,514,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,a0c858d9-4f2c-421a-9b24-e5d6a458a550,[mobile_data_issue]bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0,139.7277644169517,479,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,8889c01d-52e2-4007-8c58-8b577d3547e3,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on[PERSONA:None],0,334.164905124926,1103,user_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,57f037a2-cb13-4edb-a1a9-719382860eca,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0,229.24363491602708,730,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,7d55cdde-2a8c-4588-8c7b-a4586969221e,[mobile_data_issue]bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0,299.89201066689566,975,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,78e798ae-714e-4172-9ac1-27cc3776c086,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0,204.38575262506492,659,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,dc335749-e0ca-4962-8bf7-f8030954e557,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],0,299.88897666695993,978,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,7a862777-318b-40dd-8990-74ed7e6fc327,[mobile_data_issue]bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0,256.9622738750186,855,user_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,3c23d144-895b-4b17-b574-07fd850aa6db,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0,303.68610879208427,1015,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,0a057826-3d20-40d0-bdcb-1e633a1f21a2,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0,277.39435145794414,907,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,e186dcf1-8bdf-4bca-ab82-8a78e15745b3,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0,283.88975608407054,934,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,e5ab3cdc-c181-4aa0-bc5d-cf6cd29fdaf2,[mobile_data_issue]bad_network_preference|data_saver_mode_on|data_usage_exceeded[PERSONA:Hard],0,202.22610120894387,695,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,2e758514-99a9-410b-8f38-5c83b68742a4,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0,196.46511133306194,683,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,490e4d91-5bef-42f2-a96b-6b87ceaddd0a,[service_issue]airplane_mode_on|lock_sim_card_pin[PERSONA:Easy],0,92.0021225840319,267,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,dd78259f-6079-4d63-a1e6-ca53cd640769,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0,541.4099584999494,1729,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,c617d400-4840-4485-b34e-73cebc9654c0,[service_issue]overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],0,108.57003204198554,351,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,f6c5b5ef-06d5-4677-97dd-55d39e86b3af,[service_issue]airplane_mode_on|unseat_sim_card[PERSONA:None],0,162.0552809590008,491,user_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,127a1499-8b0b-491b-8f2d-201a4d95a5be,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],0,114.89039341604803,373,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,241b10fd-af69-4d31-9474-4fff018d50f2,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],0,345.2543131670682,1086,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,035478b5-1fcc-4e5e-9635-c367782181cd,[service_issue]airplane_mode_on|break_apn_settings[PERSONA:Hard],0,215.497574542067,682,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,1d4cb853-4e16-421e-8a9f-ae5ee5ef0163,[service_issue]lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],0,128.5764197910903,398,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,afced631-1505-4b21-919e-f310e54a57eb,[service_issue]airplane_mode_on|overdue_bill_suspension[PERSONA:None],0,263.6066158749163,801,user_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,d35e3fd0-8fd5-4487-a08f-e5d36d418a14,[service_issue]contract_end_suspension|unseat_sim_card[PERSONA:Hard],0,279.0381217499962,879,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,0d5009cc-43cf-4e27-a5be-0ded9a25f44b,[service_issue]airplane_mode_on|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],0,144.73885212501045,473,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,3b8172b7-a509-43ae-8f13-669065fbf704,[service_issue]airplane_mode_on|break_apn_settings|unseat_sim_card[PERSONA:None],0,177.31495720800012,566,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,641cad58-abe5-482f-a404-f51133d0f194,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin[PERSONA:None],0,112.52451837505214,335,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,50212d52-2270-46bc-97d1-3dc915e839eb,[service_issue]airplane_mode_on|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],0,120.12867245799862,349,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,3be03121-5be3-46fb-a898-1986eced3a7b,[service_issue]airplane_mode_on|break_apn_settings|overdue_bill_suspension[PERSONA:None],0,175.4677521249978,532,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,c5d1d3da-5419-41bf-a3ea-f1865c5a1ca3,[service_issue]break_apn_settings|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],0,101.45857879205141,299,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,3f20ee24-f3a4-4f25-87e3-1449bb758b59,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|unseat_sim_card[PERSONA:None],0,142.7189159579575,421,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,35099def-2ea5-443a-b68e-2b3a50e7777e,[service_issue]break_apn_settings|contract_end_suspension|lock_sim_card_pin[PERSONA:Hard],0,155.48923366691452,463,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,9a89f3c3-7f95-4c80-a687-0f40f37b4712,[service_issue]airplane_mode_on|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],0,186.484684791998,573,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,c524efff-7819-4666-aa9a-1330ebf05741,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],0,172.56005908397492,519,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,6940ef84-6d36-4b5d-9765-9d16a347e991,[service_issue]break_apn_settings|overdue_bill_suspension|unseat_sim_card[PERSONA:Hard],0,287.3347007910488,860,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,c5f60474-0092-49b8-95b7-27dbf0e41777,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|user_abroad_roaming_disabled_off[PERSONA:Hard],0,415.44679579208605,1266,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,df447dd4-45ac-412e-8a3a-38ba0c9b0caa,[service_issue]airplane_mode_on|break_apn_settings|overdue_bill_suspension|unseat_sim_card[PERSONA:None],0,142.21791550004855,418,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,56fffc57-d31a-4ee8-bc90-de81284f4876,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|unseat_sim_card[PERSONA:Easy],0,178.47907516604755,519,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,b7eb6f51-dbf3-43f6-aa45-6ed8dc77a9d9,[service_issue]airplane_mode_on|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],0,244.7489109999733,717,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,191a6c32-ad5b-4185-b40b-912ef13db4cf,[service_issue]break_apn_settings|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],0,108.8965954160085,356,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,cb8e7699-4924-4f31-ba65-89a475a59206,[service_issue]contract_end_suspension|lock_sim_card_pin[PERSONA:Hard],0,217.27900625008624,661,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,7817db2d-12a6-49cb-82ad-cbf36d0eb32c,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin[PERSONA:None],0,111.37667512497865,379,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,c4a3bd3c-0742-4bb5-8929-5322a13e340c,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],0,126.79156058304943,432,agent_stop,True
gemini:gemini-live-2.5-flash-native-audio,telecom,control,b9bbbb7c-2d50-4909-86d0-b793d85b2a36,[mms_issue]airplane_mode_on|break_app_both_permissions[PERSONA:Hard],0,135.32753074995708,456,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,cde4ec83-382c-417c-becf-fba5187823f9,[mms_issue]break_app_storage_permission|data_usage_exceeded[PERSONA:Easy],0,127.87210674991366,467,agent_stop,False
gemini:gemini-live-2.5-flash-native-audio,telecom,control,f1bdcc43-5031-492f-85aa-653fffba2453,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:None],0,216.7134168340126,703,agent_stop,True
