simulation_id,task_id,trial,domain,speech_complexity,llm,background_noise_file,reward,success
56fffc57-d31a-4ee8-bc90-de81284f4876,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|unseat_sim_card[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
b7eb6f51-dbf3-43f6-aa45-6ed8dc77a9d9,[service_issue]airplane_mode_on|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
191a6c32-ad5b-4185-b40b-912ef13db4cf,[service_issue]break_apn_settings|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
cb8e7699-4924-4f31-ba65-89a475a59206,[service_issue]contract_end_suspension|lock_sim_card_pin[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
7817db2d-12a6-49cb-82ad-cbf36d0eb32c,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
c4a3bd3c-0742-4bb5-8929-5322a13e340c,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
b9bbbb7c-2d50-4909-86d0-b793d85b2a36,[mms_issue]airplane_mode_on|break_app_both_permissions[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
cde4ec83-382c-417c-becf-fba5187823f9,[mms_issue]break_app_storage_permission|data_usage_exceeded[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
f1bdcc43-5031-492f-85aa-653fffba2453,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
883a1192-d1bc-4ae3-843a-ec7e02f78320,[mms_issue]break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
8acee8b1-c339-462a-ba90-e247d522cc38,[service_issue]break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
2e6ca5c2-538a-427d-a688-04b5bc609235,[mms_issue]break_app_sms_permission|data_mode_off[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
1843043b-a32d-48e8-80d3-e1895a15a11b,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_off[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
e0d4f6d9-2859-4f4a-943d-868294a5faf4,[mms_issue]bad_network_preference|break_app_both_permissions[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
2b2b60b8-acb8-427b-9e6d-8ff14e2ec1c0,[mms_issue]break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
7c171996-2cf9-4dc5-8f1f-c73d5b4bd122,[mms_issue]break_apn_mms_setting|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
f0285e3b-7671-41f3-b928-ee17e5009989,[mms_issue]airplane_mode_on|bad_network_preference|data_usage_exceeded[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
fcd064d3-a54e-4c41-b155-cecd108c1a35,[mms_issue]airplane_mode_on|bad_wifi_calling|user_abroad_roaming_enabled_off[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
40072d38-3564-4427-bf3c-e6a532835029,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
77f093cb-666a-4bd8-a3b1-14d829127c15,[mms_issue]break_apn_mms_setting|user_abroad_roaming_enabled_off[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
20c17338-7dea-4640-823c-4c536edacfb9,[mms_issue]break_app_sms_permission|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
9e51f9ba-1ae3-484f-8e72-104161f01615,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
397099e0-edaf-4094-87b3-f2e566a1121d,[mms_issue]bad_network_preference|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
33aa88e6-5c7e-4119-98f3-90cb7f16a9d4,[mms_issue]bad_wifi_calling|data_mode_off|data_usage_exceeded[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
64eef2e2-dc9a-41b2-89fc-60a73d6b029c,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
056d8132-1bf6-4d80-9da0-ea111016cbf9,[mms_issue]bad_network_preference|break_app_sms_permission|user_abroad_roaming_disabled_on[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
fb845a89-c078-43eb-9081-209388e5ad9d,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_storage_permission[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
3a658634-a3f2-43df-8096-5446976d0a0b,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_usage_exceeded[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
604c6217-3353-4681-95fb-a5bd47acc099,[mms_issue]break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
ca3b8612-3adf-4f60-b778-858d9161d7a1,[mms_issue]airplane_mode_on|bad_network_preference|break_app_storage_permission|data_mode_off|user_abroad_roaming_enabled_off[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
69d988ab-711b-41f5-9875-05d1f7c4b468,[mms_issue]break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
62ddc35b-42d5-4d69-be6e-bfabbf886711,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
0743795f-c763-44b7-a2e2-9188d1c1f415,[mms_issue]bad_wifi_calling|break_apn_mms_setting|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
dc208bb2-b873-4299-8841-046b1c3faa57,[mms_issue]bad_network_preference|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
4857e93d-c505-4702-b185-354723bb8f4c,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|unseat_sim_card[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
e30065b5-c726-4c4a-8efb-eb44cce114e3,[mms_issue]bad_wifi_calling|break_apn_mms_setting|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
d86a83e8-c4da-4826-a350-783dfe9265b7,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
4a8d2f5a-2375-48f2-a3e0-ad316ebbd326,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
02db441d-9b70-4975-b127-df9a154932ad,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
ed3d2a02-214d-466a-996d-cfa0878ba6c6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
709df635-ff0e-4608-9584-8bb80bc901e8,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|data_mode_off|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
e0779efd-8f03-4b2a-95cf-3ff9ac59c61f,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
1abd578e-2ffc-4d6a-add5-74cca517d5a3,[mms_issue]airplane_mode_on|bad_network_preference|break_app_both_permissions|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
60e66519-2ea8-4dfb-9c9b-018ac132f507,[mms_issue]airplane_mode_on|bad_network_preference|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
beb9b56f-ddd5-47d5-8f35-5498bbfdd052,[mms_issue]bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
0779386b-c86f-469c-a2a8-d4d44528c94b,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
4def53f8-17b2-424c-af8e-83c62fd7d8d1,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
7efaef4c-b641-4877-8fa4-55f66179dcf6,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
6574d515-4a24-4be0-945c-bf947dd4a2c3,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
2afc3832-1b93-4564-b49a-51b02a145361,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
e2e9ec16-8ccb-443a-8965-85e84939604a,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
da2f053c-6cf1-4775-b20d-bc25887d70f7,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
f5dcfffb-c15d-4396-a98d-a2ae1d356902,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
e3a8d2ce-ca92-4ecb-956c-7fba78557c85,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
84a5da76-f4a4-402c-8ecf-1f18b673f31f,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
a5654d35-6310-4163-bddd-175f8a4797b8,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Easy],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
bb2fd118-4d2a-483f-b3c5-f129f274942f,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
ebfb4200-b74d-4052-baee-84ff41213d0f,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_app_storage_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],0,telecom,control,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
39cbad45-2df6-41af-8066-72d33fb5a667,4,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
703a5b45-70cb-46d8-a64d-dda1249962b4,6,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
960e2b75-0e73-4d07-ab70-3a8efc75dbec,7,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
d993f7ac-d95e-45f1-8c45-5011ab00484d,1,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
fca113fc-1257-4b73-95e3-a8e7a6a74c06,2,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
d6319e10-4b80-4ede-9b50-f7ea56445f33,10,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
5e3006f4-e6b5-4be5-b881-aa55eb206bb7,9,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
c5fea8be-6389-43aa-8b26-60ff7deac6a0,8,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
d7c80a3e-5db0-4cf9-ba04-e2fc95131fb0,3,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
54414f4d-1b6f-4eab-95ba-e19bea74f7be,5,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
bf8b3643-c809-4e31-9b7f-a9156746bef2,18,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
2b18e78b-5974-4716-8cd2-c03e81bb9fe8,13,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
56c355b2-7f19-41f6-8f20-d7e8f34afeb0,15,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
f212dd39-a706-4d8b-a0af-f3cb8656671d,0,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
ba8cd5ee-51ac-4073-8f5b-d4ee374c3f41,11,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
1fd4a0d3-a6db-4a6d-903b-ce44892d3855,19,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
d76ec9b2-d4cf-4028-9575-017cd15a4405,17,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
492d6609-91af-4756-917e-cf2c1ec1a21e,12,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
5aaacfe8-7d92-48d3-bd84-de43076e8058,14,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
b2ddae89-d5f5-46c5-b4e0-3f2107011864,16,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
92d478c2-7152-4332-8bfc-792f8f37ff52,24,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
983148e8-9264-4ece-a1c9-69c1e298147e,25,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
c79e99be-864f-4e29-8e78-c4be39b2550f,22,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
ad6a7a63-228f-469a-bf20-acab0b6f7461,27,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
d75c50ae-66f2-49a0-b917-42ca522f6914,29,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
9b08dc38-48bb-45c1-a161-6a1765e46e23,26,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
f51da340-9abc-4d6d-ace0-fc2880c5973d,23,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
992f93f9-0443-4b29-b627-ea991d725045,30,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
e34cf14d-383e-4c90-ab57-854466462d54,21,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
28e46b47-4f1f-47af-9a53-2e640ef593e4,32,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
b0406f9f-14f9-425a-91e0-72af83ae489c,35,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
cb6da62a-de10-4d92-8e97-a6068ec3804f,28,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
573a8380-47a9-49ef-9560-b178e3ab69e2,34,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
a1a12c47-4f82-49ae-aa8c-990b4088bf7a,20,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
31b7b052-62d6-4e59-aeec-99f4e8a73a04,31,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
9e313198-6bdf-45c4-9aab-a80c27d88bb1,33,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
89f2339c-1aef-4b62-99d8-9c2ee7be62cf,37,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
51ad9c83-f3ca-442d-8891-89633c9ec13a,36,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
5f4e5b36-c61c-44dc-9239-5be1126bb70c,38,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
c13f1e1f-559d-409c-bbf0-587b401b25a0,43,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
b5856575-3d22-46c1-9f61-36a85039de7b,44,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
7fbbafa0-3b57-46ad-a5c3-ee372fdaf5dd,41,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
4fc1bedd-dedc-44c7-9ec7-b627321a7b90,42,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
5a08a8a8-6f24-46d2-a035-115dc4a1aafe,40,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
46a5e3d5-2b48-455c-9a0c-bc119da138b0,48,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
df4c711c-9f5a-4656-a204-b21088760cee,49,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
33ff9720-d6f8-457f-b1f0-8c22f08520fd,50,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
84b7fa3c-14ab-44e6-a5ce-b034f8e0d4d3,52,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
8e95a26c-b715-4d73-8ff4-b726477ec1be,46,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
3bb85c31-1b03-46a3-a4fe-5b468a0e9ee4,51,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
5259b732-8874-41c3-82fc-90a475d6e031,45,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
76b5daeb-e2c7-48e9-9a61-8223de236c0a,47,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
8543adbb-3e61-43a8-a816-4e0ea368451a,53,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
4d9979f6-9ee5-46d5-b1a1-cd813099b3df,58,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
28bfa4b3-12a3-4dcd-adf5-50efb6d32d99,56,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
2bc7e1b6-252e-4cba-8a47-31cc4a1abd5a,57,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
f3178c53-eae9-4d67-af39-ef0788aacd73,54,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
e71c689b-b6ce-4669-83d4-3ae903c1fa40,39,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
2dc713df-3ba7-4ff8-8a71-ab6e09c50a42,60,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
bdf41843-7a31-4a73-b5b1-aa0d95cb004d,61,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
5031a000-dba8-434d-87d3-ec06f8894e1a,59,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
5b101d93-ddf5-4abf-9b10-120e2896a6dd,62,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
ce8cf85d-9bed-4173-837b-aec68af52e4f,68,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
0bc3d3f8-8669-483b-8c7f-63864dbd4938,67,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
db836928-1dc2-47e7-8896-eb7828bc050d,70,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
cbdcac84-860b-4c4a-af7c-ae7a32dc361b,64,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
53b2b05d-c3e6-4f68-9830-4856ec245257,55,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
811b5036-d9b1-4c3f-800b-8edb699ea202,69,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
5dc26a13-8382-439d-b413-e8a339099cc9,63,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
47fe842c-b91a-4705-8810-0686bde60a51,66,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
ceb7daf6-ca23-40d0-8fc5-e311d593f526,73,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
2ad2dea6-6ab6-4e72-8445-302f8056adaf,71,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
90d62e05-27cd-4cd8-8906-62b4d7bd8b1f,65,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
0ba1dda3-614c-4552-88e6-11da29934ba6,75,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
ec23be83-5316-4503-bdb5-43cbd8993696,77,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
09bfbd8b-8ecb-42a4-a6de-579eaec48e04,72,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
2c6a0838-2acd-4754-8e3b-6c95ac837451,80,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
99fe2413-f2c1-4527-8627-8327df1aab49,76,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
18043645-458b-4f77-bcef-7a29a812557c,79,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
6afae5bb-7daa-4ef4-9b56-c0951bb61659,81,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
69bda131-12cc-410f-8191-314f95fb0cb8,82,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
7e67e283-331a-4eac-a168-f4bff0b1d6d6,83,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
aa05bcfb-8037-41b1-92be-dc12f9232f6a,85,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
a0823a12-17cb-4c59-a4ae-de2a21536fe2,84,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
73a8d993-b74b-41d8-a146-942ededb5613,87,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
09c7c4fb-43a0-4e12-843a-d9b3d62d8c15,90,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
af8c0448-5b5c-42b1-bd63-148235cb2334,78,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
d23d8809-3169-4708-9b0a-0f08a3f57a88,86,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
01a2f5c7-4dfc-4daa-b366-dd56c8804b08,89,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
7a839e58-d9ee-494e-ba0c-addbdf97c970,88,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
6de80ba7-32bb-4520-9644-a972a4019fa8,91,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
9e3acb76-5ec1-4e75-a44d-554b1c7c44f9,94,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
6fbcdc1a-10b8-4e2b-9d54-9f2c99bc15f2,74,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,1.0,True
e1696071-178b-47b6-a3ad-fd96974d91fe,93,0,retail,control_audio,gemini:gemini-live-2.5-flash-native-audio,,0.0,False
